order_item_id,order_id,restaurant_id,product_id,product_name,category,subcategory,quantity,unit_price,customization_charges,customizations,total_item_price,size,is_veg,preparation_time_min
ITEM14536_01,ORD14536,crust-crumble-001,PROD_CC_255,Pepperoni Pizza,PIZZA,PREMIUM,2,480,40,Extra toppings,1040,SMALL,FALSE,12
ITEM14536_02,ORD14536,crust-crumble-001,PROD_CC_255,Pepperoni Pizza,PIZZA,PREMIUM,1,480,0,,480,MEDIUM,FALSE,21
ITEM14537_00,ORD14537,sweet-delights-002,PROD_SD_350,Strawberry Cheesecake,CAKE,PREMIUM,1,600,0,,600,LARGE,TRUE,13
ITEM14537_01,ORD14537,sweet-delights-002,PROD_SD_532,Cinnamon Roll,BAKERY,PASTRY,2,100,0,,200,LARGE,TRUE,9
ITEM14537_02,ORD14537,sweet-delights-002,PROD_SD_859,Black Forest Cake,CAKE,PREMIUM,2,550,0,,1100,SMALL,TRUE,14
ITEM14537_03,ORD14537,sweet-delights-002,PROD_SD_532,Cinnamon Roll,BAKERY,PASTRY,2,100,0,,200,MEDIUM,TRUE,24
ITEM14537_04,ORD14537,sweet-delights-002,PROD_SD_532,Cinnamon Roll,BAKERY,PASTRY,1,100,0,,100,REGULAR,TRUE,5
ITEM14538_00,ORD14538,crust-crumble-001,PROD_CC_343,Cheese Burst Pizza,PIZZA,PREMIUM,2,550,0,,1100,SMALL,TRUE,24
ITEM14538_01,ORD14538,crust-crumble-001,PROD_CC_343,Cheese Burst Pizza,PIZZA,PREMIUM,1,550,50,Extra cheese,600,SMALL,TRUE,28
ITEM14539_00,ORD14539,sweet-delights-002,PROD_SD_130,Garlic Bread,BAKERY,BREAD,2,150,0,,300,LARGE,TRUE,24
ITEM14539_01,ORD14539,sweet-delights-002,PROD_SD_350,Strawberry Cheesecake,CAKE,PREMIUM,1,600,0,,600,LARGE,TRUE,13
ITEM14539_02,ORD14539,sweet-delights-002,PROD_SD_532,Cinnamon Roll,BAKERY,PASTRY,2,100,0,,200,MEDIUM,TRUE,20
ITEM14539_03,ORD14539,sweet-delights-002,PROD_SD_858,Butter Croissant,BAKERY,PASTRY,2,80,0,,160,REGULAR,TRUE,25
ITEM14539_04,ORD14539,sweet-delights-002,PROD_SD_204,Chocolate Chip Cookies,BAKERY,COOKIES,2,120,0,,240,MEDIUM,TRUE,20
ITEM14540_00,ORD14540,noodle-nation-001,PROD_NN_771,Hakka Noodles,NOODLES,ASIAN,2,250,0,,500,MEDIUM,TRUE,20
ITEM14540_01,ORD14540,noodle-nation-001,PROD_NN_771,Hakka Noodles,NOODLES,ASIAN,2,250,0,,500,REGULAR,TRUE,14
ITEM14540_02,ORD14540,noodle-nation-001,PROD_NN_786,Spring Rolls,APPETIZER,ASIAN,2,180,0,,360,REGULAR,TRUE,17
ITEM14540_03,ORD14540,noodle-nation-001,PROD_NN_771,Hakka Noodles,NOODLES,ASIAN,2,250,0,,500,SMALL,TRUE,25
ITEM14540_04,ORD14540,noodle-nation-001,PROD_NN_739,Schezwan Noodles,NOODLES,ASIAN,2,280,0,,560,MEDIUM,TRUE,11
ITEM14540_05,ORD14540,noodle-nation-001,PROD_NN_755,Chicken Fried Rice,RICE,ASIAN,1,300,0,,300,SMALL,FALSE,9
ITEM14541_00,ORD14541,sweet-delights-001,PROD_SD_381,Strawberry Cheesecake,CAKE,PREMIUM,1,600,0,,600,LARGE,TRUE,17
ITEM14541_01,ORD14541,sweet-delights-001,PROD_SD_132,Garlic Bread,BAKERY,BREAD,2,150,0,,300,SMALL,TRUE,24
ITEM14541_02,ORD14541,sweet-delights-001,PROD_SD_854,Chocolate Chip Cookies,BAKERY,COOKIES,2,120,0,,240,MEDIUM,TRUE,26
ITEM14541_03,ORD14541,sweet-delights-001,PROD_SD_328,Red Velvet Cake,CAKE,PREMIUM,2,650,0,,1300,LARGE,TRUE,8
ITEM14541_04,ORD14541,sweet-delights-001,PROD_SD_792,Butter Croissant,BAKERY,PASTRY,1,80,0,,80,SMALL,TRUE,6
ITEM14541_05,ORD14541,sweet-delights-001,PROD_SD_792,Butter Croissant,BAKERY,PASTRY,1,80,0,,80,MEDIUM,TRUE,25
ITEM14542_00,ORD14542,bean-brew-001,PROD_BB_550,Club Sandwich,FOOD,SANDWICH,1,250,0,,250,LARGE,FALSE,15
ITEM14543_00,ORD14543,golden-spoon-001,PROD_GS_867,Tiramisu,DESSERT,ITALIAN,2,800,0,,1600,LARGE,TRUE,27
ITEM14543_01,ORD14543,golden-spoon-001,PROD_GS_891,Lobster Thermidor,MAIN_COURSE,SEAFOOD,2,3500,0,,7000,REGULAR,FALSE,24
ITEM14543_02,ORD14543,golden-spoon-001,PROD_GS_891,Lobster Thermidor,MAIN_COURSE,SEAFOOD,2,3500,0,,7000,REGULAR,FALSE,18
ITEM14543_03,ORD14543,golden-spoon-001,PROD_GS_867,Tiramisu,DESSERT,ITALIAN,2,800,0,,1600,LARGE,TRUE,17
ITEM14544_00,ORD14544,burger-blvd-001,PROD_BG_794,Chicken Burger,MAIN,BURGER,1,250,0,,250,REGULAR,FALSE,15
ITEM14544_01,ORD14544,burger-blvd-001,PROD_BG_601,Classic Burger Combo,COMBO,MEAL,1,320,0,,320,SMALL,FALSE,9
ITEM14545_00,ORD14545,sweet-delights-002,PROD_SD_214,Chocolate Truffle Cake,CAKE,PREMIUM,2,500,0,,1000,SMALL,TRUE,11
ITEM14545_01,ORD14545,sweet-delights-002,PROD_SD_214,Chocolate Truffle Cake,CAKE,PREMIUM,1,500,0,,500,LARGE,TRUE,8
ITEM14545_02,ORD14545,sweet-delights-002,PROD_SD_858,Butter Croissant,BAKERY,PASTRY,1,80,0,,80,SMALL,TRUE,27
ITEM14545_03,ORD14545,sweet-delights-002,PROD_SD_204,Chocolate Chip Cookies,BAKERY,COOKIES,1,120,0,,120,SMALL,TRUE,22
ITEM14545_04,ORD14545,sweet-delights-002,PROD_SD_214,Chocolate Truffle Cake,CAKE,PREMIUM,1,500,0,,500,SMALL,TRUE,15
ITEM14545_05,ORD14545,sweet-delights-002,PROD_SD_859,Black Forest Cake,CAKE,PREMIUM,1,550,0,,550,SMALL,TRUE,19
ITEM14546_00,ORD14546,bean-brew-001,PROD_BB_539,Cold Brew,BEVERAGE,COFFEE,1,150,20,Oat milk,170,LARGE,TRUE,18
ITEM14546_01,ORD14546,bean-brew-001,PROD_BB_566,Latte,BEVERAGE,COFFEE,1,130,0,,130,SMALL,TRUE,20
ITEM14546_02,ORD14546,bean-brew-001,PROD_BB_471,Veggie Wrap,FOOD,WRAP,1,220,0,,220,REGULAR,TRUE,9
ITEM14546_03,ORD14546,bean-brew-001,PROD_BB_471,Veggie Wrap,FOOD,WRAP,2,220,0,,440,SMALL,TRUE,5
ITEM14547_00,ORD14547,sweet-delights-002,PROD_SD_350,Strawberry Cheesecake,CAKE,PREMIUM,2,600,0,,1200,LARGE,TRUE,7
ITEM14547_01,ORD14547,sweet-delights-002,PROD_SD_350,Strawberry Cheesecake,CAKE,PREMIUM,1,600,0,,600,SMALL,TRUE,9
ITEM14547_02,ORD14547,sweet-delights-002,PROD_SD_204,Chocolate Chip Cookies,BAKERY,COOKIES,2,120,0,,240,REGULAR,TRUE,18
ITEM14547_03,ORD14547,sweet-delights-002,PROD_SD_242,Red Velvet Cake,CAKE,PREMIUM,2,650,0,,1300,MEDIUM,TRUE,6
ITEM14547_04,ORD14547,sweet-delights-002,PROD_SD_214,Chocolate Truffle Cake,CAKE,PREMIUM,2,500,0,,1000,SMALL,TRUE,11
ITEM14548_00,ORD14548,sweet-delights-001,PROD_SD_792,Butter Croissant,BAKERY,PASTRY,2,80,0,,160,REGULAR,TRUE,29
ITEM14548_01,ORD14548,sweet-delights-001,PROD_SD_132,Garlic Bread,BAKERY,BREAD,2,150,0,,300,SMALL,TRUE,18
ITEM14549_00,ORD14549,sweet-delights-002,PROD_SD_350,Strawberry Cheesecake,CAKE,PREMIUM,2,600,0,,1200,REGULAR,TRUE,12
ITEM14549_01,ORD14549,sweet-delights-002,PROD_SD_130,Garlic Bread,BAKERY,BREAD,2,150,0,,300,SMALL,TRUE,29
ITEM14550_00,ORD14550,sweet-delights-001,PROD_SD_381,Strawberry Cheesecake,CAKE,PREMIUM,1,600,0,,600,LARGE,TRUE,9
ITEM14550_01,ORD14550,sweet-delights-001,PROD_SD_132,Garlic Bread,BAKERY,BREAD,1,150,0,,150,LARGE,TRUE,13
ITEM14551_00,ORD14551,bean-brew-001,PROD_BB_550,Club Sandwich,FOOD,SANDWICH,1,250,0,,250,LARGE,FALSE,13
ITEM14552_00,ORD14552,sweet-delights-002,PROD_SD_130,Garlic Bread,BAKERY,BREAD,2,150,0,,300,MEDIUM,TRUE,23
ITEM14552_01,ORD14552,sweet-delights-002,PROD_SD_214,Chocolate Truffle Cake,CAKE,PREMIUM,2,500,0,,1000,MEDIUM,TRUE,28
ITEM14552_02,ORD14552,sweet-delights-002,PROD_SD_858,Butter Croissant,BAKERY,PASTRY,1,80,0,,80,SMALL,TRUE,26
ITEM14552_03,ORD14552,sweet-delights-002,PROD_SD_350,Strawberry Cheesecake,CAKE,PREMIUM,2,600,0,,1200,MEDIUM,TRUE,15
ITEM14552_04,ORD14552,sweet-delights-002,PROD_SD_214,Chocolate Truffle Cake,CAKE,PREMIUM,2,500,0,,1000,REGULAR,TRUE,6
ITEM14552_05,ORD14552,sweet-delights-002,PROD_SD_859,Black Forest Cake,CAKE,PREMIUM,1,550,0,,550,REGULAR,TRUE,8
ITEM14553_00,ORD14553,bean-brew-001,PROD_BB_456,Blueberry Muffin,BAKERY,MUFFIN,1,80,0,,80,LARGE,TRUE,6
ITEM14553_01,ORD14553,bean-brew-001,PROD_BB_550,Club Sandwich,FOOD,SANDWICH,1,250,0,,250,LARGE,FALSE,14
ITEM14553_02,ORD14553,bean-brew-001,PROD_BB_514,Chocolate Brownie,BAKERY,DESSERT,1,110,0,,110,LARGE,TRUE,12
ITEM14554_00,ORD14554,sweet-delights-001,PROD_SD_132,Garlic Bread,BAKERY,BREAD,1,150,0,,150,SMALL,TRUE,26
ITEM14554_01,ORD14554,sweet-delights-001,PROD_SD_792,Butter Croissant,BAKERY,PASTRY,2,80,0,,160,SMALL,TRUE,23
ITEM14554_02,ORD14554,sweet-delights-001,PROD_SD_854,Chocolate Chip Cookies,BAKERY,COOKIES,2,120,0,,240,MEDIUM,TRUE,16
ITEM14554_03,ORD14554,sweet-delights-001,PROD_SD_125,Black Forest Cake,CAKE,PREMIUM,1,550,0,,550,LARGE,TRUE,28
ITEM14555_00,ORD14555,sweet-delights-002,PROD_SD_242,Red Velvet Cake,CAKE,PREMIUM,1,650,0,,650,LARGE,TRUE,20
ITEM14555_01,ORD14555,sweet-delights-002,PROD_SD_189,Blueberry Muffin,BAKERY,MUFFIN,2,90,0,,180,MEDIUM,TRUE,15
ITEM14555_02,ORD14555,sweet-delights-002,PROD_SD_130,Garlic Bread,BAKERY,BREAD,1,150,0,,150,MEDIUM,TRUE,13
ITEM14555_03,ORD14555,sweet-delights-002,PROD_SD_532,Cinnamon Roll,BAKERY,PASTRY,1,100,0,,100,REGULAR,TRUE,9
ITEM14555_04,ORD14555,sweet-delights-002,PROD_SD_214,Chocolate Truffle Cake,CAKE,PREMIUM,1,500,0,,500,LARGE,TRUE,27
ITEM14556_00,ORD14556,sweet-delights-001,PROD_SD_125,Black Forest Cake,CAKE,PREMIUM,2,550,0,,1100,SMALL,TRUE,20
ITEM14556_01,ORD14556,sweet-delights-001,PROD_SD_328,Red Velvet Cake,CAKE,PREMIUM,1,650,0,,650,REGULAR,TRUE,9
ITEM14556_02,ORD14556,sweet-delights-001,PROD_SD_328,Red Velvet Cake,CAKE,PREMIUM,2,650,0,,1300,LARGE,TRUE,7
ITEM14556_03,ORD14556,sweet-delights-001,PROD_SD_792,Butter Croissant,BAKERY,PASTRY,2,80,0,,160,REGULAR,TRUE,18
ITEM14556_04,ORD14556,sweet-delights-001,PROD_SD_381,Strawberry Cheesecake,CAKE,PREMIUM,2,600,0,,1200,SMALL,TRUE,28
ITEM14557_00,ORD14557,bean-brew-001,PROD_BB_471,Veggie Wrap,FOOD,WRAP,2,220,0,,440,MEDIUM,TRUE,22
ITEM14557_01,ORD14557,bean-brew-001,PROD_BB_583,Cappuccino,BEVERAGE,COFFEE,1,120,0,,120,SMALL,TRUE,12
ITEM14557_02,ORD14557,bean-brew-001,PROD_BB_539,Cold Brew,BEVERAGE,COFFEE,1,150,20,Oat milk,170,LARGE,TRUE,29
ITEM14557_03,ORD14557,bean-brew-001,PROD_BB_507,Iced Tea,BEVERAGE,TEA,2,90,0,,180,REGULAR,TRUE,18
ITEM14557_04,ORD14557,bean-brew-001,PROD_BB_550,Club Sandwich,FOOD,SANDWICH,2,250,0,,500,SMALL,FALSE,18
ITEM14558_00,ORD14558,sweet-delights-001,PROD_SD_132,Garlic Bread,BAKERY,BREAD,2,150,0,,300,REGULAR,TRUE,9
ITEM14559_00,ORD14559,sweet-delights-002,PROD_SD_858,Butter Croissant,BAKERY,PASTRY,1,80,0,,80,MEDIUM,TRUE,27
ITEM14559_01,ORD14559,sweet-delights-002,PROD_SD_189,Blueberry Muffin,BAKERY,MUFFIN,1,90,0,,90,SMALL,TRUE,7
ITEM14559_02,ORD14559,sweet-delights-002,PROD_SD_214,Chocolate Truffle Cake,CAKE,PREMIUM,2,500,0,,1000,SMALL,TRUE,8
ITEM14560_00,ORD14560,bean-brew-001,PROD_BB_471,Veggie Wrap,FOOD,WRAP,1,220,0,,220,MEDIUM,TRUE,20
ITEM14560_01,ORD14560,bean-brew-001,PROD_BB_456,Blueberry Muffin,BAKERY,MUFFIN,2,80,0,,160,SMALL,TRUE,20
ITEM14560_02,ORD14560,bean-brew-001,PROD_BB_539,Cold Brew,BEVERAGE,COFFEE,2,150,0,,300,MEDIUM,TRUE,25
ITEM14560_03,ORD14560,bean-brew-001,PROD_BB_507,Iced Tea,BEVERAGE,TEA,1,90,0,,90,MEDIUM,TRUE,28
ITEM14560_04,ORD14560,bean-brew-001,PROD_BB_579,Espresso,BEVERAGE,COFFEE,2,80,20,Oat milk,200,REGULAR,TRUE,14
ITEM14560_05,ORD14560,bean-brew-001,PROD_BB_583,Cappuccino,BEVERAGE,COFFEE,2,120,0,,240,LARGE,TRUE,22
ITEM14561_00,ORD14561,sweet-delights-002,PROD_SD_858,Butter Croissant,BAKERY,PASTRY,1,80,0,,80,SMALL,TRUE,27
ITEM14561_01,ORD14561,sweet-delights-002,PROD_SD_214,Chocolate Truffle Cake,CAKE,PREMIUM,1,500,0,,500,LARGE,TRUE,14
ITEM14561_02,ORD14561,sweet-delights-002,PROD_SD_532,Cinnamon Roll,BAKERY,PASTRY,1,100,0,,100,LARGE,TRUE,11
ITEM14561_03,ORD14561,sweet-delights-002,PROD_SD_859,Black Forest Cake,CAKE,PREMIUM,2,550,0,,1100,REGULAR,TRUE,19
ITEM14563_00,ORD14563,bean-brew-001,PROD_BB_539,Cold Brew,BEVERAGE,COFFEE,1,150,20,Oat milk,170,LARGE,TRUE,10
ITEM14563_01,ORD14563,bean-brew-001,PROD_BB_550,Club Sandwich,FOOD,SANDWICH,1,250,0,,250,MEDIUM,FALSE,19
ITEM14563_02,ORD14563,bean-brew-001,PROD_BB_566,Latte,BEVERAGE,COFFEE,2,130,20,Oat milk,300,REGULAR,TRUE,20
ITEM14563_03,ORD14563,bean-brew-001,PROD_BB_471,Veggie Wrap,FOOD,WRAP,1,220,0,,220,LARGE,TRUE,10
ITEM14564_00,ORD14564,golden-spoon-001,PROD_GS_954,Red Wine,BEVERAGE,WINE,1,2500,0,,2500,MEDIUM,TRUE,14
ITEM14564_01,ORD14564,golden-spoon-001,PROD_GS_867,Tiramisu,DESSERT,ITALIAN,1,800,0,,800,SMALL,TRUE,13
ITEM14564_02,ORD14564,golden-spoon-001,PROD_GS_897,Lamb Chops,MAIN_COURSE,MEAT,2,2200,0,,4400,MEDIUM,FALSE,6
ITEM14565_00,ORD14565,bean-brew-001,PROD_BB_566,Latte,BEVERAGE,COFFEE,1,130,20,Oat milk,150,SMALL,TRUE,17
ITEM14565_01,ORD14565,bean-brew-001,PROD_BB_507,Iced Tea,BEVERAGE,TEA,2,90,0,,180,SMALL,TRUE,22
ITEM14565_02,ORD14565,bean-brew-001,PROD_BB_456,Blueberry Muffin,BAKERY,MUFFIN,2,80,0,,160,LARGE,TRUE,27
ITEM14566_00,ORD14566,sweet-delights-002,PROD_SD_214,Chocolate Truffle Cake,CAKE,PREMIUM,1,500,0,,500,REGULAR,TRUE,16
ITEM14566_01,ORD14566,sweet-delights-002,PROD_SD_214,Chocolate Truffle Cake,CAKE,PREMIUM,2,500,0,,1000,REGULAR,TRUE,15
ITEM14566_02,ORD14566,sweet-delights-002,PROD_SD_350,Strawberry Cheesecake,CAKE,PREMIUM,1,600,0,,600,SMALL,TRUE,13
ITEM14566_03,ORD14566,sweet-delights-002,PROD_SD_858,Butter Croissant,BAKERY,PASTRY,2,80,0,,160,LARGE,TRUE,20
ITEM14567_00,ORD14567,bean-brew-001,PROD_BB_539,Cold Brew,BEVERAGE,COFFEE,2,150,20,Oat milk,340,SMALL,TRUE,18
ITEM14567_01,ORD14567,bean-brew-001,PROD_BB_539,Cold Brew,BEVERAGE,COFFEE,2,150,20,Oat milk,340,LARGE,TRUE,29
ITEM14567_02,ORD14567,bean-brew-001,PROD_BB_514,Chocolate Brownie,BAKERY,DESSERT,2,110,0,,220,SMALL,TRUE,29
ITEM14568_00,ORD14568,crust-crumble-001,PROD_CC_206,Paneer Tikka Pizza,PIZZA,SPECIAL,1,480,0,,480,REGULAR,TRUE,29
ITEM14568_01,ORD14568,crust-crumble-001,PROD_CC_354,Hawaiian Pizza,PIZZA,CLASSIC,1,420,90,"Extra cheese,Extra toppings",510,REGULAR,FALSE,23
ITEM14568_02,ORD14568,crust-crumble-001,PROD_CC_343,Cheese Burst Pizza,PIZZA,PREMIUM,1,550,50,Extra cheese,600,REGULAR,TRUE,6
ITEM14568_03,ORD14568,crust-crumble-001,PROD_CC_255,Pepperoni Pizza,PIZZA,PREMIUM,1,480,50,Extra cheese,530,MEDIUM,FALSE,16
ITEM14568_04,ORD14568,crust-crumble-001,PROD_CC_329,BBQ Chicken Pizza,PIZZA,PREMIUM,1,520,90,"Extra cheese,Extra toppings",610,SMALL,FALSE,19
ITEM14569_00,ORD14569,sweet-delights-002,PROD_SD_189,Blueberry Muffin,BAKERY,MUFFIN,2,90,0,,180,MEDIUM,TRUE,8
ITEM14569_01,ORD14569,sweet-delights-002,PROD_SD_189,Blueberry Muffin,BAKERY,MUFFIN,2,90,0,,180,REGULAR,TRUE,26
ITEM14569_02,ORD14569,sweet-delights-002,PROD_SD_242,Red Velvet Cake,CAKE,PREMIUM,2,650,0,,1300,REGULAR,TRUE,16
ITEM14569_03,ORD14569,sweet-delights-002,PROD_SD_350,Strawberry Cheesecake,CAKE,PREMIUM,1,600,0,,600,MEDIUM,TRUE,9
ITEM14569_04,ORD14569,sweet-delights-002,PROD_SD_350,Strawberry Cheesecake,CAKE,PREMIUM,1,600,0,,600,MEDIUM,TRUE,8
ITEM14570_00,ORD14570,crust-crumble-001,PROD_CC_343,Cheese Burst Pizza,PIZZA,PREMIUM,1,550,40,Extra toppings,590,SMALL,TRUE,10
ITEM14570_01,ORD14570,crust-crumble-001,PROD_CC_250,Garlic Bread Sticks,SIDES,BREAD,1,120,0,,120,LARGE,TRUE,13
ITEM14571_00,ORD14571,sweet-delights-002,PROD_SD_350,Strawberry Cheesecake,CAKE,PREMIUM,2,600,0,,1200,LARGE,TRUE,15
ITEM14571_01,ORD14571,sweet-delights-002,PROD_SD_350,Strawberry Cheesecake,CAKE,PREMIUM,2,600,0,,1200,REGULAR,TRUE,26
ITEM14571_02,ORD14571,sweet-delights-002,PROD_SD_130,Garlic Bread,BAKERY,BREAD,1,150,0,,150,SMALL,TRUE,6
ITEM14572_00,ORD14572,golden-spoon-001,PROD_GS_888,Caesar Salad,APPETIZER,SALAD,2,600,0,,1200,REGULAR,FALSE,17
ITEM14572_01,ORD14572,golden-spoon-001,PROD_GS_897,Lamb Chops,MAIN_COURSE,MEAT,1,2200,0,,2200,SMALL,FALSE,24
ITEM14572_02,ORD14572,golden-spoon-001,PROD_GS_954,Red Wine,BEVERAGE,WINE,2,2500,0,,5000,SMALL,TRUE,21
ITEM14572_03,ORD14572,golden-spoon-001,PROD_GS_823,Grilled Salmon,MAIN_COURSE,SEAFOOD,2,1800,0,,3600,LARGE,FALSE,10
ITEM14572_04,ORD14572,golden-spoon-001,PROD_GS_824,Truffle Risotto,MAIN_COURSE,ITALIAN,2,1200,0,,2400,LARGE,TRUE,12
ITEM14573_00,ORD14573,bean-brew-001,PROD_BB_514,Chocolate Brownie,BAKERY,DESSERT,2,110,0,,220,MEDIUM,TRUE,21
ITEM14573_01,ORD14573,bean-brew-001,PROD_BB_539,Cold Brew,BEVERAGE,COFFEE,2,150,0,,300,MEDIUM,TRUE,24
ITEM14573_02,ORD14573,bean-brew-001,PROD_BB_507,Iced Tea,BEVERAGE,TEA,1,90,0,,90,MEDIUM,TRUE,23
ITEM14573_03,ORD14573,bean-brew-001,PROD_BB_550,Club Sandwich,FOOD,SANDWICH,2,250,0,,500,SMALL,FALSE,19
ITEM14574_00,ORD14574,sweet-delights-002,PROD_SD_130,Garlic Bread,BAKERY,BREAD,1,150,0,,150,SMALL,TRUE,17
ITEM14575_00,ORD14575,sweet-delights-001,PROD_SD_658,Blueberry Muffin,BAKERY,MUFFIN,2,90,0,,180,REGULAR,TRUE,5
ITEM14575_01,ORD14575,sweet-delights-001,PROD_SD_132,Garlic Bread,BAKERY,BREAD,2,150,0,,300,REGULAR,TRUE,18
ITEM14575_02,ORD14575,sweet-delights-001,PROD_SD_125,Black Forest Cake,CAKE,PREMIUM,1,550,0,,550,REGULAR,TRUE,28
ITEM14575_03,ORD14575,sweet-delights-001,PROD_SD_132,Garlic Bread,BAKERY,BREAD,1,150,0,,150,LARGE,TRUE,17
ITEM14575_04,ORD14575,sweet-delights-001,PROD_SD_854,Chocolate Chip Cookies,BAKERY,COOKIES,1,120,0,,120,SMALL,TRUE,15
ITEM14575_05,ORD14575,sweet-delights-001,PROD_SD_754,Chocolate Truffle Cake,CAKE,PREMIUM,1,500,0,,500,SMALL,TRUE,5
ITEM14576_00,ORD14576,crust-crumble-001,PROD_CC_250,Garlic Bread Sticks,SIDES,BREAD,2,120,0,,240,REGULAR,TRUE,29
ITEM14576_01,ORD14576,crust-crumble-001,PROD_CC_206,Paneer Tikka Pizza,PIZZA,SPECIAL,1,480,50,Extra cheese,530,LARGE,TRUE,27
ITEM14577_00,ORD14577,crust-crumble-001,PROD_CC_223,Margherita Pizza,PIZZA,CLASSIC,2,320,0,,640,LARGE,TRUE,23
ITEM14577_01,ORD14577,crust-crumble-001,PROD_CC_329,BBQ Chicken Pizza,PIZZA,PREMIUM,2,520,40,Extra toppings,1120,SMALL,FALSE,22
ITEM14577_02,ORD14577,crust-crumble-001,PROD_CC_329,BBQ Chicken Pizza,PIZZA,PREMIUM,2,520,50,Extra cheese,1140,REGULAR,FALSE,20
ITEM14577_03,ORD14577,crust-crumble-001,PROD_CC_343,Cheese Burst Pizza,PIZZA,PREMIUM,1,550,50,Extra cheese,600,LARGE,TRUE,19
ITEM14578_00,ORD14578,sweet-delights-001,PROD_SD_704,Cinnamon Roll,BAKERY,PASTRY,2,100,0,,200,REGULAR,TRUE,24
ITEM14578_01,ORD14578,sweet-delights-001,PROD_SD_381,Strawberry Cheesecake,CAKE,PREMIUM,2,600,0,,1200,MEDIUM,TRUE,16
ITEM14578_02,ORD14578,sweet-delights-001,PROD_SD_132,Garlic Bread,BAKERY,BREAD,1,150,0,,150,MEDIUM,TRUE,21
ITEM14578_03,ORD14578,sweet-delights-001,PROD_SD_132,Garlic Bread,BAKERY,BREAD,2,150,0,,300,LARGE,TRUE,5
ITEM14579_00,ORD14579,noodle-nation-001,PROD_NN_739,Schezwan Noodles,NOODLES,ASIAN,1,280,0,,280,SMALL,TRUE,7
ITEM14579_01,ORD14579,noodle-nation-001,PROD_NN_739,Schezwan Noodles,NOODLES,ASIAN,1,280,0,,280,MEDIUM,TRUE,21
ITEM14580_00,ORD14580,sweet-delights-002,PROD_SD_532,Cinnamon Roll,BAKERY,PASTRY,2,100,0,,200,SMALL,TRUE,15
ITEM14580_01,ORD14580,sweet-delights-002,PROD_SD_214,Chocolate Truffle Cake,CAKE,PREMIUM,1,500,0,,500,MEDIUM,TRUE,18
ITEM14580_02,ORD14580,sweet-delights-002,PROD_SD_242,Red Velvet Cake,CAKE,PREMIUM,1,650,0,,650,SMALL,TRUE,10
ITEM14581_00,ORD14581,sweet-delights-001,PROD_SD_658,Blueberry Muffin,BAKERY,MUFFIN,2,90,0,,180,LARGE,TRUE,19
ITEM14582_00,ORD14582,bean-brew-001,PROD_BB_514,Chocolate Brownie,BAKERY,DESSERT,2,110,0,,220,SMALL,TRUE,8
ITEM14582_01,ORD14582,bean-brew-001,PROD_BB_456,Blueberry Muffin,BAKERY,MUFFIN,1,80,0,,80,LARGE,TRUE,24
ITEM14582_02,ORD14582,bean-brew-001,PROD_BB_579,Espresso,BEVERAGE,COFFEE,1,80,20,Oat milk,100,LARGE,TRUE,15
ITEM14583_00,ORD14583,sweet-delights-002,PROD_SD_189,Blueberry Muffin,BAKERY,MUFFIN,1,90,0,,90,LARGE,TRUE,24
ITEM14583_01,ORD14583,sweet-delights-002,PROD_SD_214,Chocolate Truffle Cake,CAKE,PREMIUM,1,500,0,,500,REGULAR,TRUE,24
ITEM14584_00,ORD14584,sweet-delights-001,PROD_SD_381,Strawberry Cheesecake,CAKE,PREMIUM,1,600,0,,600,SMALL,TRUE,25
ITEM14584_01,ORD14584,sweet-delights-001,PROD_SD_754,Chocolate Truffle Cake,CAKE,PREMIUM,2,500,0,,1000,MEDIUM,TRUE,15
ITEM14584_02,ORD14584,sweet-delights-001,PROD_SD_754,Chocolate Truffle Cake,CAKE,PREMIUM,2,500,0,,1000,LARGE,TRUE,5
ITEM14584_03,ORD14584,sweet-delights-001,PROD_SD_381,Strawberry Cheesecake,CAKE,PREMIUM,2,600,0,,1200,LARGE,TRUE,15
ITEM14586_00,ORD14586,burger-blvd-001,PROD_BG_687,Coca Cola,BEVERAGE,SODA,2,50,0,,100,SMALL,TRUE,18
ITEM14586_01,ORD14586,burger-blvd-001,PROD_BG_708,Chicken Wings,SIDES,CHICKEN,2,200,0,,400,SMALL,FALSE,26
ITEM14586_02,ORD14586,burger-blvd-001,PROD_BG_778,Fries,SIDES,SIDES,2,80,0,,160,SMALL,TRUE,13
ITEM14586_03,ORD14586,burger-blvd-001,PROD_BG_794,Chicken Burger,MAIN,BURGER,2,250,0,,500,LARGE,FALSE,7
ITEM14587_00,ORD14587,bean-brew-001,PROD_BB_456,Blueberry Muffin,BAKERY,MUFFIN,1,80,0,,80,MEDIUM,TRUE,12
ITEM14587_01,ORD14587,bean-brew-001,PROD_BB_566,Latte,BEVERAGE,COFFEE,2,130,0,,260,MEDIUM,TRUE,22
ITEM14587_02,ORD14587,bean-brew-001,PROD_BB_456,Blueberry Muffin,BAKERY,MUFFIN,1,80,0,,80,REGULAR,TRUE,15
ITEM14588_00,ORD14588,bean-brew-001,PROD_BB_550,Club Sandwich,FOOD,SANDWICH,2,250,0,,500,MEDIUM,FALSE,18
ITEM14588_01,ORD14588,bean-brew-001,PROD_BB_514,Chocolate Brownie,BAKERY,DESSERT,1,110,0,,110,MEDIUM,TRUE,21
ITEM14588_02,ORD14588,bean-brew-001,PROD_BB_579,Espresso,BEVERAGE,COFFEE,2,80,0,,160,SMALL,TRUE,5
