payment_id,order_id,restaurant_id,transaction_id,payment_method,payment_gateway,amount,gateway_fee,gst_on_fee,net_amount,status,settlement_date,settlement_status,refund_amount,fraud_score,currency,customer_payment_mode
PAY54461,ORD14461,bean-brew-001,TXN_513792,UPI,RAZORPAY,100,2.5,0.45,97.05,SUCCESS,17-10-2025,PENDING,0,0.15,INR,CASH
PAY54462,ORD14462,noodle-nation-001,TXN_214860,CASH,RAZORPAY,567.07,14.18,2.55,550.34,SUCCESS,17-10-2025,PENDING,0,0.02,INR,CASH
PAY54463,ORD14463,sweet-delights-001,TXN_256878,CARD,RAZORPAY,430.9,10.77,1.94,418.19,SUCCESS,17-10-2025,PENDING,0,0.26,INR,GPAY
PAY54464,ORD14464,burger-blvd-001,TXN_784649,CARD,RAZORPAY,566.74,14.17,2.55,550.02,SUCCESS,17-10-2025,PENDING,0,0.22,INR,PAYTM
PAY54465,ORD14465,crust-crumble-001,TXN_259751,CASH,STRIPE,590.2,14.76,2.66,572.79,SUCCESS,17-10-2025,SETTLED,0,0.1,INR,CASH
PAY54466,ORD14466,sweet-delights-002,TXN_198011,CARD,RAZORPAY,456.42,11.41,2.05,442.96,SUCCESS,17-10-2025,SETTLED,0,0.26,INR,DEBIT_CARD
PAY54467,ORD14467,sweet-delights-001,TXN_186607,UPI,MANUAL,100,2.5,0.45,97.05,SUCCESS,17-10-2025,PENDING,0,0.12,INR,PAYTM
PAY54470,ORD14470,noodle-nation-001,TXN_966911,CASH,PAYTM,563.21,14.08,2.53,546.6,SUCCESS,17-10-2025,SETTLED,0,0.19,INR,PHONEPE
PAY54472,ORD14472,crust-crumble-001,TXN_645861,WALLET,MANUAL,755.09,18.88,3.4,732.81,SUCCESS,17-10-2025,PENDING,0,0.26,INR,CASH
PAY54473,ORD14473,sweet-delights-002,TXN_102516,CARD,STRIPE,458.1,11.45,2.06,444.59,SUCCESS,17-10-2025,PENDING,0,0.3,INR,PAYTM
PAY54474,ORD14474,noodle-nation-001,TXN_212154,CASH,RAZORPAY,350.67,8.77,1.58,340.33,SUCCESS,17-10-2025,SETTLED,0,0.04,INR,GPAY
PAY54475,ORD14475,sweet-delights-002,TXN_736191,WALLET,STRIPE,266.77,6.67,1.2,258.9,SUCCESS,17-10-2025,PENDING,0,0.17,INR,PAYTM
PAY54476,ORD14476,bean-brew-001,TXN_582749,CARD,RAZORPAY,297.58,7.44,1.34,288.8,SUCCESS,17-10-2025,SETTLED,0,0.26,INR,DEBIT_CARD
PAY54477,ORD14477,golden-spoon-001,TXN_753641,CASH,RAZORPAY,1123.67,28.09,5.06,1090.52,SUCCESS,17-10-2025,SETTLED,0,0.1,INR,CASH
PAY54478,ORD14478,golden-spoon-001,TXN_192567,CASH,RAZORPAY,3502.45,87.56,15.76,3399.13,SUCCESS,17-10-2025,SETTLED,0,0.17,INR,GPAY
PAY54479,ORD14479,noodle-nation-001,TXN_653874,WALLET,RAZORPAY,512.06,12.8,2.3,496.95,SUCCESS,17-10-2025,SETTLED,0,0.17,INR,CREDIT_CARD
PAY54480,ORD14480,crust-crumble-001,TXN_352114,UPI,PAYTM,788.54,19.71,3.55,765.28,SUCCESS,17-10-2025,SETTLED,0,0.21,INR,CREDIT_CARD
PAY54481,ORD14481,burger-blvd-001,TXN_978220,CARD,MANUAL,247.8,6.2,1.12,240.49,SUCCESS,17-10-2025,SETTLED,0,0.19,INR,PAYTM
PAY54482,ORD14482,crust-crumble-001,TXN_711517,CASH,STRIPE,559.89,14,2.52,543.37,SUCCESS,17-10-2025,SETTLED,0,0.12,INR,GPAY
PAY54483,ORD14483,sweet-delights-002,TXN_736472,CARD,MANUAL,304.59,7.61,1.37,295.6,SUCCESS,17-10-2025,PENDING,0,0.28,INR,CREDIT_CARD
PAY54484,ORD14484,burger-blvd-001,TXN_471117,WALLET,STRIPE,453.69,11.34,2.04,440.31,SUCCESS,17-10-2025,PENDING,0,0.1,INR,PHONEPE
PAY54485,ORD14485,noodle-nation-001,TXN_883867,UPI,RAZORPAY,529.04,13.23,2.38,513.43,SUCCESS,17-10-2025,SETTLED,0,0.12,INR,PHONEPE
PAY54486,ORD14486,golden-spoon-001,TXN_609767,UPI,MANUAL,2342.71,58.57,10.54,2273.6,SUCCESS,17-10-2025,SETTLED,0,0.27,INR,CREDIT_CARD
PAY54487,ORD14487,sweet-delights-001,TXN_525316,UPI,PAYTM,401.46,10.04,1.81,389.62,SUCCESS,17-10-2025,PENDING,0,0.24,INR,PHONEPE
PAY54488,ORD14488,bean-brew-001,TXN_913582,CASH,RAZORPAY,410.88,10.27,1.85,398.76,SUCCESS,17-10-2025,PENDING,0,0.2,INR,PAYTM
PAY54489,ORD14489,sweet-delights-002,TXN_831431,WALLET,MANUAL,211.17,5.28,0.95,204.94,SUCCESS,17-10-2025,PENDING,0,0.26,INR,PAYTM
PAY54492,ORD14492,crust-crumble-001,TXN_808925,CASH,RAZORPAY,671.75,16.79,3.02,651.93,SUCCESS,17-10-2025,PENDING,0,0.24,INR,PHONEPE
PAY54493,ORD14493,sweet-delights-001,TXN_731796,CASH,MANUAL,568.12,14.2,2.56,551.36,SUCCESS,17-10-2025,SETTLED,0,0.26,INR,PAYTM
PAY54494,ORD14494,sweet-delights-001,TXN_710165,CARD,STRIPE,386.45,9.66,1.74,375.05,SUCCESS,17-10-2025,PENDING,0,0.08,INR,DEBIT_CARD
PAY54495,ORD14495,sweet-delights-001,TXN_579567,CARD,MANUAL,520.31,13.01,2.34,504.96,SUCCESS,17-10-2025,SETTLED,0,0.05,INR,GPAY
PAY54496,ORD14496,bean-brew-001,TXN_195086,UPI,RAZORPAY,325.36,8.13,1.46,315.76,SUCCESS,17-10-2025,SETTLED,0,0.11,INR,CASH
PAY54497,ORD14497,sweet-delights-001,TXN_718480,CARD,PAYTM,236.42,5.91,1.06,229.45,SUCCESS,17-10-2025,PENDING,0,0.02,INR,CREDIT_CARD
PAY54498,ORD14498,bean-brew-001,TXN_397487,CASH,MANUAL,328.79,8.22,1.48,319.09,SUCCESS,17-10-2025,PENDING,0,0,INR,CASH
PAY54499,ORD14499,sweet-delights-002,TXN_689432,CARD,PAYTM,306.03,7.65,1.38,297,SUCCESS,17-10-2025,PENDING,0,0.02,INR,PHONEPE
PAY54501,ORD14501,sweet-delights-001,TXN_560324,WALLET,RAZORPAY,396.35,9.91,1.78,384.66,SUCCESS,17-10-2025,PENDING,0,0.27,INR,CREDIT_CARD
PAY54502,ORD14502,burger-blvd-001,TXN_732497,WALLET,MANUAL,474.47,11.86,2.14,460.47,SUCCESS,17-10-2025,SETTLED,0,0.08,INR,DEBIT_CARD
PAY54503,ORD14503,sweet-delights-001,TXN_524124,UPI,RAZORPAY,312.2,7.8,1.4,302.99,SUCCESS,18-10-2025,PENDING,0,0.04,INR,CASH
PAY54504,ORD14504,sweet-delights-001,TXN_990426,CARD,MANUAL,307.53,7.69,1.38,298.46,SUCCESS,18-10-2025,PENDING,0,0.17,INR,CREDIT_CARD
PAY54505,ORD14505,crust-crumble-001,TXN_339586,CASH,PAYTM,901.65,22.54,4.06,875.05,SUCCESS,18-10-2025,PENDING,0,0.15,INR,PAYTM
PAY54506,ORD14506,sweet-delights-001,TXN_780660,WALLET,RAZORPAY,320.29,8.01,1.44,310.84,SUCCESS,18-10-2025,PENDING,0,0.17,INR,GPAY
PAY54507,ORD14507,sweet-delights-002,TXN_535606,WALLET,STRIPE,401.67,10.04,1.81,389.82,SUCCESS,18-10-2025,SETTLED,0,0.23,INR,DEBIT_CARD
PAY54508,ORD14508,burger-blvd-001,TXN_491398,CASH,RAZORPAY,315.19,7.88,1.42,305.89,SUCCESS,18-10-2025,PENDING,0,0.05,INR,CASH
PAY54509,ORD14509,sweet-delights-001,TXN_356392,UPI,MANUAL,367.2,9.18,1.65,356.37,SUCCESS,18-10-2025,SETTLED,0,0.1,INR,CREDIT_CARD
PAY54510,ORD14510,sweet-delights-002,TXN_353863,CARD,STRIPE,599.43,14.99,2.7,581.75,SUCCESS,18-10-2025,PENDING,0,0.08,INR,DEBIT_CARD
PAY54511,ORD14511,sweet-delights-001,TXN_759001,CASH,STRIPE,530.78,13.27,2.39,515.12,SUCCESS,18-10-2025,PENDING,0,0.09,INR,GPAY
PAY54512,ORD14512,sweet-delights-002,TXN_119562,WALLET,PAYTM,329.48,8.24,1.48,319.76,SUCCESS,18-10-2025,PENDING,0,0.02,INR,PHONEPE
PAY54513,ORD14513,burger-blvd-001,TXN_752640,CARD,MANUAL,364.39,9.11,1.64,353.64,SUCCESS,18-10-2025,PENDING,0,0.09,INR,CREDIT_CARD
PAY54514,ORD14514,crust-crumble-001,TXN_697364,CASH,MANUAL,625.53,15.64,2.81,607.08,SUCCESS,18-10-2025,SETTLED,0,0.22,INR,PHONEPE
PAY54515,ORD14515,bean-brew-001,TXN_261224,CASH,STRIPE,598.01,14.95,2.69,580.37,SUCCESS,18-10-2025,SETTLED,0,0.03,INR,DEBIT_CARD
PAY54516,ORD14516,burger-blvd-001,TXN_208142,UPI,STRIPE,271.78,6.79,1.22,263.76,SUCCESS,18-10-2025,PENDING,0,0.07,INR,GPAY
PAY54517,ORD14517,sweet-delights-002,TXN_540372,CASH,MANUAL,245.11,6.13,1.1,237.88,SUCCESS,18-10-2025,SETTLED,0,0.27,INR,DEBIT_CARD
PAY54518,ORD14518,noodle-nation-001,TXN_710306,CASH,PAYTM,406.62,10.17,1.83,394.62,SUCCESS,18-10-2025,SETTLED,0,0.13,INR,DEBIT_CARD
PAY54519,ORD14519,noodle-nation-001,TXN_841027,CASH,PAYTM,116.81,2.92,0.53,113.36,SUCCESS,18-10-2025,SETTLED,0,0.02,INR,PHONEPE
PAY54520,ORD14520,noodle-nation-001,TXN_833486,UPI,RAZORPAY,248.08,6.2,1.12,240.76,SUCCESS,18-10-2025,PENDING,0,0.28,INR,GPAY
PAY54521,ORD14521,sweet-delights-001,TXN_471742,CARD,STRIPE,480.71,12.02,2.16,466.53,SUCCESS,18-10-2025,SETTLED,0,0.17,INR,CREDIT_CARD
PAY54522,ORD14522,crust-crumble-001,TXN_160884,WALLET,STRIPE,279.87,7,1.26,271.61,SUCCESS,18-10-2025,PENDING,0,0.19,INR,PAYTM
PAY54523,ORD14523,noodle-nation-001,TXN_185253,CARD,PAYTM,164.71,4.12,0.74,159.85,SUCCESS,18-10-2025,SETTLED,0,0.08,INR,DEBIT_CARD
PAY54524,ORD14524,burger-blvd-001,TXN_725652,WALLET,MANUAL,662.32,16.56,2.98,642.78,SUCCESS,18-10-2025,SETTLED,0,0.03,INR,CREDIT_CARD
PAY54525,ORD14525,noodle-nation-001,TXN_788295,CASH,STRIPE,591.07,14.78,2.66,573.63,SUCCESS,18-10-2025,PENDING,0,0.15,INR,GPAY
PAY54526,ORD14526,bean-brew-001,TXN_382715,CASH,RAZORPAY,280.65,7.02,1.26,272.37,SUCCESS,18-10-2025,SETTLED,0,0.22,INR,CASH
PAY54527,ORD14527,sweet-delights-002,TXN_812948,CARD,PAYTM,228.01,5.7,1.03,221.28,SUCCESS,18-10-2025,PENDING,0,0.17,INR,CASH
PAY54528,ORD14528,bean-brew-001,TXN_162183,CARD,STRIPE,271.64,6.79,1.22,263.63,SUCCESS,18-10-2025,SETTLED,0,0.14,INR,DEBIT_CARD
PAY54529,ORD14529,bean-brew-001,TXN_184690,CARD,RAZORPAY,224.8,5.62,1.01,218.17,SUCCESS,18-10-2025,SETTLED,0,0.06,INR,PAYTM
PAY54530,ORD14530,golden-spoon-001,TXN_123664,UPI,STRIPE,4654.57,116.36,20.95,4517.26,SUCCESS,18-10-2025,SETTLED,0,0.22,INR,DEBIT_CARD
PAY54531,ORD14531,sweet-delights-001,TXN_998237,UPI,STRIPE,100,2.5,0.45,97.05,SUCCESS,18-10-2025,PENDING,0,0.12,INR,PAYTM
PAY54532,ORD14532,sweet-delights-001,TXN_405545,CASH,RAZORPAY,216.58,5.41,0.97,210.19,SUCCESS,18-10-2025,PENDING,0,0,INR,GPAY
PAY54533,ORD14533,sweet-delights-002,TXN_349341,CARD,PAYTM,243.08,6.08,1.09,235.91,SUCCESS,18-10-2025,SETTLED,0,0.1,INR,CREDIT_CARD
PAY54534,ORD14534,sweet-delights-001,TXN_439966,CASH,PAYTM,428.82,10.72,1.93,416.17,SUCCESS,18-10-2025,PENDING,0,0.19,INR,GPAY
PAY54535,ORD14535,noodle-nation-001,TXN_113425,UPI,STRIPE,100,2.5,0.45,97.05,SUCCESS,18-10-2025,PENDING,0,0.22,INR,PHONEPE
PAY54536,ORD14536,crust-crumble-001,TXN_635031,CASH,MANUAL,769.36,19.23,3.46,746.66,SUCCESS,18-10-2025,SETTLED,0,0.05,INR,GPAY
PAY54537,ORD14537,sweet-delights-002,TXN_111144,CASH,PAYTM,381.52,9.54,1.72,370.27,SUCCESS,18-10-2025,PENDING,0,0.24,INR,PHONEPE
PAY54538,ORD14538,crust-crumble-001,TXN_594914,WALLET,PAYTM,774.07,19.35,3.48,751.23,SUCCESS,18-10-2025,PENDING,0,0.08,INR,CREDIT_CARD
PAY54539,ORD14539,sweet-delights-002,TXN_289290,WALLET,RAZORPAY,343.75,8.59,1.55,333.61,SUCCESS,18-10-2025,PENDING,0,0.19,INR,PHONEPE
PAY54540,ORD14540,noodle-nation-001,TXN_379492,WALLET,STRIPE,168.86,4.22,0.76,163.88,SUCCESS,18-10-2025,PENDING,0,0.12,INR,CREDIT_CARD
PAY54541,ORD14541,sweet-delights-001,TXN_912633,UPI,MANUAL,428.37,10.71,1.93,415.73,SUCCESS,18-10-2025,SETTLED,0,0.1,INR,DEBIT_CARD
PAY54542,ORD14542,bean-brew-001,TXN_369614,CARD,STRIPE,450.66,11.27,2.03,437.37,SUCCESS,18-10-2025,PENDING,0,0.29,INR,CASH
PAY54543,ORD14543,golden-spoon-001,TXN_983017,CARD,PAYTM,4292.54,107.31,19.32,4165.91,SUCCESS,18-10-2025,PENDING,0,0.15,INR,CREDIT_CARD
PAY54544,ORD14544,burger-blvd-001,TXN_158628,CARD,STRIPE,525.85,13.15,2.37,510.34,SUCCESS,18-10-2025,SETTLED,0,0.16,INR,CASH
PAY54545,ORD14545,sweet-delights-002,TXN_215295,WALLET,RAZORPAY,510.67,12.77,2.3,495.61,SUCCESS,18-10-2025,PENDING,0,0.25,INR,CREDIT_CARD
PAY54546,ORD14546,bean-brew-001,TXN_974713,WALLET,PAYTM,362.54,9.06,1.63,351.85,SUCCESS,18-10-2025,PENDING,0,0.03,INR,GPAY
PAY54547,ORD14547,sweet-delights-002,TXN_522319,UPI,STRIPE,175.74,4.39,0.79,170.56,SUCCESS,18-10-2025,SETTLED,0,0.23,INR,PHONEPE
PAY54548,ORD14548,sweet-delights-001,TXN_643954,UPI,STRIPE,289.13,7.23,1.3,280.6,SUCCESS,18-10-2025,SETTLED,0,0.22,INR,PHONEPE
PAY54549,ORD14549,sweet-delights-002,TXN_159532,CARD,MANUAL,349.66,8.74,1.57,339.35,SUCCESS,18-10-2025,SETTLED,0,0.1,INR,CASH
PAY54550,ORD14550,sweet-delights-001,TXN_537013,WALLET,PAYTM,328.77,8.22,1.48,319.07,SUCCESS,18-10-2025,SETTLED,0,0.28,INR,PAYTM
PAY54551,ORD14551,bean-brew-001,TXN_925116,CARD,MANUAL,553.82,13.85,2.49,537.48,SUCCESS,18-10-2025,SETTLED,0,0.08,INR,CREDIT_CARD
PAY54552,ORD14552,sweet-delights-002,TXN_877462,CASH,PAYTM,447.74,11.19,2.01,434.53,SUCCESS,18-10-2025,PENDING,0,0,INR,CREDIT_CARD
PAY54553,ORD14553,bean-brew-001,TXN_987201,WALLET,MANUAL,492.71,12.32,2.22,478.18,SUCCESS,18-10-2025,PENDING,0,0.24,INR,GPAY
PAY54554,ORD14554,sweet-delights-001,TXN_976267,CASH,STRIPE,248.75,6.22,1.12,241.41,SUCCESS,18-10-2025,PENDING,0,0.23,INR,GPAY
PAY54555,ORD14555,sweet-delights-002,TXN_905216,WALLET,STRIPE,367.93,9.2,1.66,357.08,SUCCESS,18-10-2025,SETTLED,0,0.21,INR,PAYTM
PAY54556,ORD14556,sweet-delights-001,TXN_437364,CASH,RAZORPAY,276.24,6.91,1.24,268.09,SUCCESS,18-10-2025,SETTLED,0,0.18,INR,GPAY
PAY54557,ORD14557,bean-brew-001,TXN_357278,WALLET,MANUAL,451.05,11.28,2.03,437.74,SUCCESS,18-10-2025,SETTLED,0,0.02,INR,DEBIT_CARD
PAY54558,ORD14558,sweet-delights-001,TXN_329689,WALLET,PAYTM,332.48,8.31,1.5,322.67,SUCCESS,18-10-2025,SETTLED,0,0.18,INR,GPAY
PAY54559,ORD14559,sweet-delights-002,TXN_820463,CASH,MANUAL,281.04,7.03,1.26,272.75,SUCCESS,18-10-2025,SETTLED,0,0.12,INR,GPAY
PAY54560,ORD14560,bean-brew-001,TXN_757840,CASH,MANUAL,565.38,14.13,2.54,548.7,SUCCESS,18-10-2025,PENDING,0,0.09,INR,GPAY
PAY54561,ORD14561,sweet-delights-002,TXN_753131,CARD,MANUAL,466.13,11.65,2.1,452.38,SUCCESS,18-10-2025,PENDING,0,0.27,INR,PAYTM
PAY54563,ORD14563,bean-brew-001,TXN_586221,WALLET,STRIPE,161.35,4.03,0.73,156.59,SUCCESS,18-10-2025,PENDING,0,0.29,INR,DEBIT_CARD
PAY54564,ORD14564,golden-spoon-001,TXN_554419,CASH,STRIPE,6990.13,174.75,31.46,6783.92,SUCCESS,18-10-2025,PENDING,0,0,INR,GPAY
PAY54565,ORD14565,bean-brew-001,TXN_588067,CASH,STRIPE,258.67,6.47,1.16,251.04,SUCCESS,18-10-2025,PENDING,0,0.17,INR,DEBIT_CARD
PAY54566,ORD14566,sweet-delights-002,TXN_384452,UPI,STRIPE,160.66,4.02,0.72,155.92,SUCCESS,18-10-2025,PENDING,0,0.21,INR,GPAY
PAY54567,ORD14567,bean-brew-001,TXN_894671,CARD,MANUAL,402.18,10.05,1.81,390.32,SUCCESS,18-10-2025,SETTLED,0,0.22,INR,PAYTM
PAY54568,ORD14568,crust-crumble-001,TXN_297015,CASH,RAZORPAY,324.34,8.11,1.46,314.77,SUCCESS,18-10-2025,PENDING,0,0.29,INR,DEBIT_CARD
PAY54569,ORD14569,sweet-delights-002,TXN_979954,CARD,STRIPE,139.52,3.49,0.63,135.4,SUCCESS,18-10-2025,PENDING,0,0.29,INR,CASH
PAY54570,ORD14570,crust-crumble-001,TXN_317052,CARD,MANUAL,840.08,21,3.78,815.3,SUCCESS,18-10-2025,PENDING,0,0.15,INR,DEBIT_CARD
PAY54571,ORD14571,sweet-delights-002,TXN_983658,WALLET,STRIPE,325.36,8.13,1.46,315.76,SUCCESS,18-10-2025,PENDING,0,0.1,INR,CASH
PAY54572,ORD14572,golden-spoon-001,TXN_600403,CASH,RAZORPAY,10024.29,250.61,45.11,9728.57,SUCCESS,18-10-2025,PENDING,0,0.01,INR,CASH
PAY54573,ORD14573,bean-brew-001,TXN_151134,WALLET,RAZORPAY,156.43,3.91,0.7,151.82,SUCCESS,18-10-2025,PENDING,0,0.24,INR,GPAY
PAY54574,ORD14574,sweet-delights-002,TXN_933900,UPI,RAZORPAY,296.63,7.42,1.33,287.88,SUCCESS,18-10-2025,SETTLED,0,0.01,INR,CREDIT_CARD
PAY54575,ORD14575,sweet-delights-001,TXN_941006,WALLET,RAZORPAY,350.76,8.77,1.58,340.41,SUCCESS,18-10-2025,SETTLED,0,0.23,INR,DEBIT_CARD
PAY54576,ORD14576,crust-crumble-001,TXN_483603,CASH,RAZORPAY,350.14,8.75,1.58,339.81,SUCCESS,18-10-2025,SETTLED,0,0.18,INR,CASH
PAY54577,ORD14577,crust-crumble-001,TXN_413393,UPI,RAZORPAY,618.73,15.47,2.78,600.48,SUCCESS,18-10-2025,SETTLED,0,0.18,INR,CREDIT_CARD
PAY54578,ORD14578,sweet-delights-001,TXN_687754,WALLET,MANUAL,385.25,9.63,1.73,373.89,SUCCESS,18-10-2025,PENDING,0,0.17,INR,PAYTM
PAY54579,ORD14579,noodle-nation-001,TXN_559574,CARD,STRIPE,292.32,7.31,1.32,283.7,SUCCESS,18-10-2025,PENDING,0,0.03,INR,GPAY
PAY54580,ORD14580,sweet-delights-002,TXN_787688,WALLET,STRIPE,355.42,8.89,1.6,344.94,SUCCESS,18-10-2025,SETTLED,0,0.14,INR,CREDIT_CARD
PAY54581,ORD14581,sweet-delights-001,TXN_250784,CASH,PAYTM,321.51,8.04,1.45,312.03,SUCCESS,18-10-2025,SETTLED,0,0.01,INR,PAYTM
PAY54582,ORD14582,bean-brew-001,TXN_790123,UPI,RAZORPAY,301.72,7.54,1.36,292.82,SUCCESS,18-10-2025,SETTLED,0,0.26,INR,GPAY
PAY54583,ORD14583,sweet-delights-002,TXN_509061,CARD,PAYTM,402.08,10.05,1.81,390.22,SUCCESS,18-10-2025,PENDING,0,0.07,INR,GPAY
PAY54584,ORD14584,sweet-delights-001,TXN_108852,WALLET,RAZORPAY,215.72,5.39,0.97,209.36,SUCCESS,18-10-2025,PENDING,0,0.15,INR,CASH
PAY54586,ORD14586,burger-blvd-001,TXN_149164,UPI,RAZORPAY,326.42,8.16,1.47,316.79,SUCCESS,18-10-2025,PENDING,0,0.22,INR,PAYTM
PAY54587,ORD14587,bean-brew-001,TXN_364760,WALLET,MANUAL,375.84,9.4,1.69,364.75,SUCCESS,18-10-2025,SETTLED,0,0.28,INR,PAYTM
PAY54588,ORD14588,bean-brew-001,TXN_969618,CASH,PAYTM,484.38,12.11,2.18,470.09,SUCCESS,18-10-2025,PENDING,0,0.3,INR,CREDIT_CARD
PAY54589,ORD14589,bean-brew-001,TXN_244258,UPI,RAZORPAY,530.01,13.25,2.39,514.37,SUCCESS,18-10-2025,PENDING,0,0.05,INR,PAYTM
PAY54590,ORD14590,bean-brew-001,TXN_161755,UPI,MANUAL,236.45,5.91,1.06,229.47,SUCCESS,18-10-2025,SETTLED,0,0.06,INR,DEBIT_CARD
PAY54592,ORD14592,sweet-delights-002,TXN_504360,UPI,STRIPE,400.82,10.02,1.8,389,SUCCESS,18-10-2025,PENDING,0,0.24,INR,CREDIT_CARD
PAY54593,ORD14593,sweet-delights-001,TXN_868736,CARD,STRIPE,287.72,7.19,1.29,279.23,SUCCESS,18-10-2025,PENDING,0,0.18,INR,GPAY
PAY54594,ORD14594,crust-crumble-001,TXN_368069,CASH,RAZORPAY,841.57,21.04,3.79,816.74,SUCCESS,18-10-2025,SETTLED,0,0.02,INR,GPAY
PAY54595,ORD14595,sweet-delights-001,TXN_135994,CASH,PAYTM,323.8,8.1,1.46,314.25,SUCCESS,18-10-2025,PENDING,0,0,INR,CASH
PAY54596,ORD14596,golden-spoon-001,TXN_769668,CASH,RAZORPAY,8232.81,205.82,37.05,7989.94,SUCCESS,18-10-2025,PENDING,0,0.05,INR,DEBIT_CARD
PAY54597,ORD14597,sweet-delights-002,TXN_731806,CARD,MANUAL,335.42,8.39,1.51,325.53,SUCCESS,18-10-2025,SETTLED,0,0.13,INR,DEBIT_CARD
PAY54598,ORD14598,golden-spoon-001,TXN_943932,CARD,RAZORPAY,4263.99,106.6,19.19,4138.2,SUCCESS,18-10-2025,PENDING,0,0.25,INR,PHONEPE
PAY54599,ORD14599,burger-blvd-001,TXN_611820,CASH,PAYTM,671.65,16.79,3.02,651.84,SUCCESS,18-10-2025,SETTLED,0,0.01,INR,GPAY
PAY54600,ORD14600,noodle-nation-001,TXN_351441,CASH,STRIPE,450.67,11.27,2.03,437.38,SUCCESS,18-10-2025,PENDING,0,0.12,INR,CASH
PAY54601,ORD14601,crust-crumble-001,TXN_301066,UPI,STRIPE,643.54,16.09,2.9,624.56,SUCCESS,18-10-2025,PENDING,0,0.26,INR,CASH
PAY54602,ORD14602,sweet-delights-001,TXN_703788,WALLET,PAYTM,131.87,3.3,0.59,127.98,SUCCESS,18-10-2025,SETTLED,0,0.08,INR,PHONEPE
PAY54603,ORD14603,crust-crumble-001,TXN_778092,UPI,RAZORPAY,670.41,16.76,3.02,650.63,SUCCESS,18-10-2025,PENDING,0,0.1,INR,PAYTM
PAY54604,ORD14604,bean-brew-001,TXN_566163,UPI,MANUAL,272.7,6.82,1.23,264.66,SUCCESS,18-10-2025,PENDING,0,0.04,INR,PHONEPE
PAY54605,ORD14605,sweet-delights-001,TXN_800246,CARD,STRIPE,382.44,9.56,1.72,371.16,SUCCESS,18-10-2025,PENDING,0,0.09,INR,PAYTM
PAY54606,ORD14606,bean-brew-001,TXN_159719,UPI,STRIPE,403.61,10.09,1.82,391.7,SUCCESS,18-10-2025,SETTLED,0,0.16,INR,PHONEPE
PAY54607,ORD14607,bean-brew-001,TXN_688909,WALLET,RAZORPAY,393.04,9.83,1.77,381.45,SUCCESS,18-10-2025,SETTLED,0,0.07,INR,PHONEPE
PAY54608,ORD14608,sweet-delights-002,TXN_618065,CASH,STRIPE,591.64,14.79,2.66,574.19,SUCCESS,18-10-2025,PENDING,0,0.28,INR,PAYTM
PAY54609,ORD14609,sweet-delights-001,TXN_501777,CARD,STRIPE,259.67,6.49,1.17,252.01,SUCCESS,18-10-2025,PENDING,0,0.21,INR,PAYTM
PAY54610,ORD14610,sweet-delights-002,TXN_235088,WALLET,STRIPE,527.13,13.18,2.37,511.58,SUCCESS,18-10-2025,SETTLED,0,0.1,INR,CASH
PAY54611,ORD14611,bean-brew-001,TXN_549806,UPI,RAZORPAY,427.05,10.68,1.92,414.45,SUCCESS,18-10-2025,PENDING,0,0.11,INR,GPAY
PAY54612,ORD14612,bean-brew-001,TXN_546334,CASH,STRIPE,336.49,8.41,1.51,326.56,SUCCESS,18-10-2025,PENDING,0,0.1,INR,CREDIT_CARD
PAY54613,ORD14613,crust-crumble-001,TXN_962448,UPI,STRIPE,681.23,17.03,3.07,661.13,SUCCESS,18-10-2025,PENDING,0,0.28,INR,PAYTM
PAY54614,ORD14614,burger-blvd-001,TXN_388147,WALLET,RAZORPAY,687.38,17.18,3.09,667.1,SUCCESS,19-10-2025,SETTLED,0,0.12,INR,DEBIT_CARD
PAY54615,ORD14615,bean-brew-001,TXN_534995,CASH,MANUAL,551.9,13.8,2.48,535.62,SUCCESS,19-10-2025,SETTLED,0,0,INR,PHONEPE
PAY54616,ORD14616,bean-brew-001,TXN_946540,CASH,RAZORPAY,314.1,7.85,1.41,304.83,SUCCESS,19-10-2025,PENDING,0,0.3,INR,CASH
PAY54617,ORD14617,sweet-delights-002,TXN_213859,CARD,PAYTM,166.93,4.17,0.75,162.01,SUCCESS,19-10-2025,PENDING,0,0.17,INR,PHONEPE
PAY54619,ORD14619,bean-brew-001,TXN_267652,WALLET,MANUAL,313.96,7.85,1.41,304.7,SUCCESS,19-10-2025,SETTLED,0,0.24,INR,PHONEPE
PAY54621,ORD14621,sweet-delights-001,TXN_859735,CARD,STRIPE,174.72,4.37,0.79,169.57,SUCCESS,19-10-2025,PENDING,0,0.07,INR,GPAY
PAY54622,ORD14622,crust-crumble-001,TXN_817076,CARD,RAZORPAY,624.98,15.62,2.81,606.54,SUCCESS,19-10-2025,PENDING,0,0.12,INR,PAYTM
PAY54623,ORD14623,sweet-delights-002,TXN_933159,UPI,STRIPE,729.72,18.24,3.28,708.19,SUCCESS,19-10-2025,SETTLED,0,0.25,INR,PAYTM
PAY54624,ORD14624,sweet-delights-001,TXN_875701,WALLET,PAYTM,204.87,5.12,0.92,198.83,SUCCESS,19-10-2025,PENDING,0,0.22,INR,GPAY
PAY54625,ORD14625,noodle-nation-001,TXN_314571,WALLET,PAYTM,504.84,12.62,2.27,489.95,SUCCESS,19-10-2025,SETTLED,0,0.28,INR,DEBIT_CARD
